delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_time_hours,customer_id_x,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,complaint_id,customer_id_y,complaint_type,channel,complaint_severity,created_at,status,resolution_days,compensation_amount,has_complaint,incident_id,incident_type,reported_at,incident_severity,resolution_status,resolved_hours,has_incident,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version
DL00218,O00136,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50.864773,Delayed,3.51,1,0,3.27,4.15,5.7141291036111115,C0413,Medical,2024-11-27 16:29:00,1,North,South,High,20.82,App,0,,,,,,,,,,False,,,,,,,False,Airport,FullTime,7,81.5,4.55,Night,1,CargoVan,NORTH,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1
DL00219,O00513,D087,V118,H07,2024-08-07 05:33:00,2024-08-07 09:00:38.553343,OnTime,14.41,1,0,4.59,12.65,3.4607092619444444,C0202,Passenger,2024-08-07 04:51:00,4,West,South,High,111.28,Phone,1,,,,,,,,,,False,I0280,BatteryAlert,2024-08-07 06:39:00,Medium,PendingVendor,0.4,True,north,Contract,13,73.3,4.43,Night,1,Diesel,Riverside,2025-02-18 12:40:00,78.0,145165,Active,v2.1
DL00220,O00859,D079,V107,H08,2024-03-21 03:17:00,2024-03-21 07:59:50.954517,OnTime,33.71,4,0,5.0,13.79,4.7141540325,C0476,Retail,2024-03-21 02:02:00,6,Airport,Ctr,Low,83.53,App,1,,,,,,,,,,False,,,,,,,False,South,PartTime,1,74.91472392638036,4.48,Night,1,CargoVan,NORTH,2024-12-25 17:15:00,87.9,96239,Active,v2.0
DL00221,O00594,D151,V092,H02,2024-03-11 21:43:00,2024-03-11 22:58:44.220273,OnTime,12.09,3,0,3.25,11.03,1.2622834091666666,C0116,Retail,2024-03-11 19:40:00,4,Central,EAST,Medium,149.86,App,1,CP0174,C0116,DriverBehaviour,Chatbot,High,2024-03-16 19:40:00,Open,9.0,0.0,True,I0001,BatteryAlert,2024-03-11 23:46:00,Medium,Escalated,12.3,True,East,FullTime,2,71.3,4.69,Flexible,1,Hybrid,East,2024-01-07 14:19:00,80.5,36143,InRepair,v2.1
DL00222,O01010,D121,V045,H06,2024-05-18 21:01:00,2024-05-18 23:50:57.890175,OnTime,9.72,0,0,5.0,8.53,2.8327472708333334,C0018,Business,2024-05-18 18:20:00,6,WEST,South,Low,55.14,Unknown,0,,,,,,,,,,False,,,,,,,False,RiverSide,Contract,3,74.91472392638036,4.97,Morning,1,EV,EAST,2025-08-10 04:56:00,88.0,190688,Active,v2.2
DL00223,O00740,D155,V085,H08,2024-05-22 15:11:00,2024-05-22 20:28:55.835439,Delayed,12.99,0,0,3.19,12.3,5.298843177499999,C0151,Medical,2024-05-22 14:17:00,4,East,EAST,Medium,67.9,Web,1,,,,,,,,,,False,,,,,,,False,CENTRAL,PartTime,6,69.5,3.98,Morning,1,CargoVan,SOUTH,2025-09-30 12:01:00,87.3,145652,Active,v2.1
DL00224,O00960,D034,V040,H07,2025-01-20 03:14:00,2025-01-20 03:27:00.000000,OnTime,11.88,0,0,3.79,14.2,0.21666666666666667,C0554,Passenger,2025-01-20 03:03:00,1,Riverside,NORTH,Medium,86.06,App,0,,,,,,,,,,False,I0081,AppSyncError,2025-01-20 04:36:00,High,Closed,20.3,True,West,FullTime,11,71.3,4.27,Morning,1,EV,CENTRAL,2025-11-23 11:28:00,90.0,133770,Active,v2.0
DL00225,O00056,D150,V044,H05,2025-10-05 20:44:00,2025-10-06 00:53:02.095072,OnTime,6.21,2,0,3.98,14.94,4.150581964444444,C0271,Parcel,2025-10-05 20:28:00,4,South,CENTRAL,High,160.35,Web,0,CP0058,C0271,SupportExperience,App,Medium,2025-10-09 20:28:00,Escalated,1.0,10.06,True,I0208,ProofMissing,2025-10-05 23:13:00,Medium,Closed,0.0,True,EAST,FullTime,12,88.1,4.08,Night,1,EV,AIRPORT,2025-02-14 20:35:00,91.8,111243,Active,v2.2
DL00226,O00823,D119,V030,H06,2025-02-05 21:33:00,2025-02-06 09:56:15.951005,Delayed,9.28,0,0,2.17,10.29,12.387764168055556,C0264,Passenger,2025-02-05 18:50:00,12,East,North,Medium,122.9,App,0,,,,,,,,,,False,,,,,,,False,South,FullTime,5,56.0,3.55,Flexible,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00227,O01138,D083,V114,H04,2024-02-08 18:51:00,2024-02-08 20:38:03.973692,OnTime,16.490000000000002,2,0,4.65,13.68,1.7844371366666665,C0409,Parcel,2024-02-08 17:08:00,2,AIRPORT,South,Medium,41.05,App,0,,,,,,,,,,False,,,,,,,False,North,FullTime,12,80.8,4.16,Flexible,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00228,O01094,D052,V085,H04,2024-08-22 11:22:00,2024-08-22 10:34:20.985351,OnTime,6.68,2,0,4.05,11.59,,C0204,Parcel,2024-08-22 09:51:00,2,East,RiverSide,Medium,208.68,Phone,0,,,,,,,,,,False,,,,,,,False,Riverside,FullTime,8,71.7,3.39,Morning,1,CargoVan,SOUTH,2025-09-30 12:01:00,87.3,145652,Active,v2.1
DL00229,O00518,D050,V036,H02,2025-12-11 02:26:00,2025-12-11 13:40:02.515856,OnTime,14.89,0,0,3.97,13.89,11.234032182222222,C0112,Medical,2025-12-11 02:12:00,12,North,EAST,High,61.85,Web,0,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,6,87.4,3.9,Evening,1,Diesel,North,2025-09-26 13:33:00,90.4,215767,InRepair,v2.1
DL00230,O00303,D055,V037,H06,2025-07-22 05:41:00,2025-07-23 00:56:58.415169,Failed,14.85,1,0,2.34,13.21,19.26622643583333,C0514,Retail,2025-07-22 05:16:00,4,Central,South,Medium,48.67,Web,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,15,90.5,5.0,Flexible,1,CargoVan,South,2025-06-13 23:43:00,56.6,52146,InRepair,v1.9
DL00231,O00670,D014,V046,H05,2024-03-27 23:40:00,2024-03-28 02:54:39.523324,OnTime,13.07,0,0,4.72,3.86,3.2443120344444445,C0305,Retail,2024-03-27 21:40:00,4,SOUTH,West,High,128.5,App,1,,,,,,,,,,False,I0162,TemperatureIssue,2024-03-28 02:07:00,Medium,Open,12.9,True,NORTH,FullTime,6,76.1,4.7,Evening,1,EV,north,2024-07-11 13:31:00,95.8,101425,Active,v1.9
DL00232,O00397,D050,V101,H06,2025-06-18 19:47:00,2025-06-19 09:18:18.249166,OnTime,29.8,1,0,3.71,14.58,13.521735879444444,C0417,Parcel,2025-06-18 18:30:00,12,Airport,South,Medium,42.94,App,1,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,6,87.4,3.9,Evening,1,Hybrid,NORTH,2024-07-10 00:56:00,84.8,106932,InRepair,v2.1
DL00233,O01173,D094,V020,H04,2024-02-08 11:24:00,2024-02-08 17:48:05.084656,OnTime,5.36,0,0,4.5,11.41,6.401412404444444,C0194,Passenger,2024-02-08 10:14:00,6,NORTH,AIRPORT,Medium,41.11,Phone,0,,,,,,,,,,False,,,,,,,False,Ctr,PartTime,6,60.8,4.48,Night,0,Hybrid,Riverside,2024-10-26 11:25:00,82.3,187051,Scheduled,v2.1
DL00234,O00340,D056,V028,H01,2025-02-10 03:37:00,2025-02-10 06:18:46.049848,OnTime,13.52,1,0,2.88,6.77,2.6961249577777777,C0127,Retail,2025-02-10 02:26:00,2,Ctr,Airport,High,89.8,App,0,,,,,,,,,,False,,,,,,,False,West,FullTime,12,74.6,4.45,Evening,1,EV,East,2024-08-25 02:52:00,75.4,149698,Active,v2.0
DL00235,O00507,D022,V109,H05,2025-12-13 06:42:00,2025-12-14 03:05:08.091772,Failed,18.87,0,0,3.68,19.15,20.385581047777777,C0484,Parcel,2025-12-13 04:02:00,4,South,West,Medium,62.89,App,0,,,,,,,,,,False,,,,,,,False,EAST,FullTime,9,68.7,3.36,Flexible,1,Hybrid,AIRPORT,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1
DL00236,O00013,D163,V009,H07,2024-03-29 22:48:00,2024-03-30 20:39:02.394303,OnTime,20.12,2,0,3.74,17.02,21.850665084166664,C0234,Retail,2024-03-29 22:11:00,24,Airport,Central,Medium,302.7,App,0,CP0016,C0234,MissedPickup,App,Medium,2024-03-30 22:11:00,Resolved,10.0,0.0,True,,,,,,,False,RiverSide,FullTime,11,78.2,4.5,Morning,0,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1
DL00237,O00082,D135,V099,H06,2024-07-30 05:49:00,2024-07-30 15:01:15.776025,OnTime,12.83,1,0,3.62,20.26,9.204382229166667,C0531,Retail,2024-07-30 03:44:00,12,Central,WEST,Medium,36.55,App,0,CP0225,C0531,MissedPickup,Phone,Medium,2024-07-30 03:44:00,Open,11.0,20.66,True,,,,,,,False,Riverside,PartTime,2,70.3,4.4,Flexible,1,Hybrid,SOUTH,2024-09-06 02:11:00,65.8,92896,Active,v2.0
DL00238,O00979,D146,V077,H04,2025-01-08 05:27:00,2025-01-08 15:41:00.475033,OnTime,14.2,2,0,4.02,13.01,10.233465286944446,C0257,Business,2025-01-08 04:24:00,12,north,WEST,Low,54.09,Phone,0,,,,,,,,,,False,,,,,,,False,Airport,Contract,1,74.91472392638036,4.36,Morning,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1
DL00239,O00052,D019,V010,H06,2024-08-14 09:02:00,2024-08-15 01:09:18.015871,Delayed,13.6,1,0,3.72,16.0,16.121671075277778,C0150,Retail,2024-08-14 08:33:00,12,north,Riverside,Medium,293.65,API,0,,,,,,,,,,False,I0091,TemperatureIssue,2024-08-14 09:11:00,Medium,Closed,23.1,True,Riverside,FullTime,11,73.4,3.82,Flexible,0,CargoVan,NORTH,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1
DL00239,O00052,D019,V010,H06,2024-08-14 09:02:00,2024-08-15 01:09:18.015871,Delayed,13.6,1,0,3.72,16.0,16.121671075277778,C0150,Retail,2024-08-14 08:33:00,12,north,Riverside,Medium,293.65,API,0,,,,,,,,,,False,I0239,CustomerNoShow,2024-08-14 12:07:00,Medium,Escalated,10.8,True,Riverside,FullTime,11,73.4,3.82,Flexible,0,CargoVan,NORTH,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1
DL00240,O01169,D131,V070,H06,2025-11-06 15:56:00,2025-11-07 02:10:49.323911,Failed,38.25,1,0,3.34,21.21,10.247034419722223,C0158,Parcel,2025-11-06 13:03:00,4,Airport,EAST,Medium,145.59,Web,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,9,86.7,4.26,Night,0,CargoVan,North,2025-10-24 17:32:00,62.6,39859,InRepair,v2.0
DL00241,O00187,D155,V084,H07,2024-12-30 18:28:00,2024-12-31 04:43:09.844483,OnTime,10.78,0,0,5.0,15.96,10.252734578611111,C0070,Medical,2024-12-30 17:20:00,12,South,East,Medium,49.72,App,0,,,,,,,,,,False,,,,,,,False,CENTRAL,PartTime,6,69.5,3.98,Morning,1,CargoVan,Riverside,2024-12-23 06:28:00,47.6,53872,InRepair,v2.1
DL00242,O00119,D137,V108,H07,2024-05-25 22:51:00,2024-05-26 08:01:37.790962,Delayed,4.26,2,0,1.93,17.11,9.177164156111111,C0229,Medical,2024-05-25 22:14:00,4,NORTH,NORTH,Low,66.42,App,0,,,,,,,,,,False,,,,,,,False,North,Contract,10,65.6,4.4,Flexible,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9
DL00243,O00544,D099,V079,H04,2024-06-14 20:33:00,2024-06-15 20:11:53.741981,OnTime,14.39,1,0,4.52,10.27,23.64826166138889,C0212,Retail,2024-06-14 19:25:00,24,CENTRAL,WEST,Low,53.15,Phone,0,CP0173,C0212,Delay,App,Medium,2024-06-25 19:25:00,Resolved,3.0,52.43,True,,,,,,,False,NORTH,Contract,10,82.7,3.48,Night,1,EV,AIRPORT,2025-12-01 18:20:00,100.0,117995,Active,v2.2
DL00244,O00610,D024,V077,H03,2024-07-21 19:36:00,2024-07-22 17:48:27.423191,OnTime,6.55,0,0,4.87,10.1,22.207617553055552,C0635,Passenger,2024-07-21 18:29:00,24,South,Riverside,Medium,169.63,API,0,,,,,,,,,,False,,,,,,,False,RiverSide,PartTime,8,71.4,3.35,Evening,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1
DL00245,O01206,D047,V061,H01,2024-11-16 00:30:00,2024-11-16 03:42:19.846988,OnTime,16.57,1,0,4.28,17.58,3.205513052222222,C0236,Medical,2024-11-15 23:55:00,4,CENTRAL,Riverside,High,142.54,Web,0,,,,,,,,,,False,,,,,,,False,South,FullTime,7,64.6,4.7,Morning,1,Diesel,South,2025-08-06 20:40:00,60.3,126438,Active,v2.2
DL00246,O00603,D016,V061,H05,2024-02-25 01:31:00,2024-02-25 21:51:52.790634,OnTime,20.51,0,0,4.05,12.98,20.347997398333334,C0351,Parcel,2024-02-24 23:29:00,24,West,RiverSide,Medium,66.39,App,0,CP0059,C0351,Delay,Email,High,2024-03-04 23:29:00,Resolved,11.0,59.75,True,,,,,,,False,AIRPORT,FullTime,6,81.9,4.31,Evening,1,Diesel,South,2025-08-06 20:40:00,60.3,126438,Active,v2.2
DL00247,O00881,D056,V100,H08,2024-12-31 12:39:00,2024-12-31 18:10:16.768203,OnTime,11.09,0,0,0.0,5.77,5.521324500833333,C0545,Passenger,2024-12-31 10:00:00,6,Riverside,South,Low,83.23,App,0,,,,,,,,,,False,I0086,CustomerNoShow,2024-12-31 14:48:00,Low,PendingVendor,7.2,True,West,FullTime,12,74.6,4.45,Evening,1,CargoVan,East,2024-06-23 11:24:00,60.1,31876,Active,v2.0
DL00247,O00881,D056,V100,H08,2024-12-31 12:39:00,2024-12-31 18:10:16.768203,OnTime,11.09,0,0,0.0,5.77,5.521324500833333,C0545,Passenger,2024-12-31 10:00:00,6,Riverside,South,Low,83.23,App,0,,,,,,,,,,False,I0148,RouteDeviation,2024-12-31 13:52:00,Low,Closed,18.6,True,West,FullTime,12,74.6,4.45,Evening,1,CargoVan,East,2024-06-23 11:24:00,60.1,31876,Active,v2.0
DL00248,O00799,D099,V047,H02,2025-08-22 18:02:00,2025-08-23 17:33:16.669312,OnTime,7.06,1,0,5.0,13.65,23.52129703111111,C0289,Passenger,2025-08-22 17:24:00,24,EAST,SOUTH,High,260.0,Web,0,,,,,,,,,,False,I0226,TemperatureIssue,2025-08-22 18:22:00,Low,Closed,12.5,True,NORTH,Contract,10,82.7,3.48,Night,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2
DL00249,O00770,D139,V107,H06,2024-07-20 09:45:00,2024-07-20 17:43:30.442864,Delayed,15.28,0,1,3.02,15.91,7.975123017777778,C0096,Retail,2024-07-20 08:12:00,2,South,WEST,Medium,68.11,App,0,,,,,,,,,,False,,,,,,,False,South,FullTime,10,71.4,4.99,Evening,1,CargoVan,NORTH,2024-12-25 17:15:00,87.9,96239,Active,v2.0
DL00250,O00977,D092,V067,H03,2024-08-27 17:43:00,2024-08-27 19:38:27.825277,OnTime,6.39,0,0,4.03,7.45,1.9243959102777777,C0235,Retail,2024-08-27 15:42:00,4,West,West,Medium,25.58,App,1,,,,,,,,,,False,I0070,CustomerNoShow,2024-08-27 18:10:00,Low,Open,9.5,True,East,FullTime,15,88.2,4.24,Evening,1,Hybrid,Ctr,2025-11-15 00:12:00,57.3,176145,Active,v2.0
DL00251,O00122,D005,V030,H06,2024-02-10 16:00:00,2024-02-11 06:46:03.568269,Failed,14.27,0,0,3.89,16.33,14.767657852500001,C0597,Medical,2024-02-10 14:30:00,1,RiverSide,NORTH,Medium,27.55,App,0,,,,,,,,,,False,,,,,,,False,north,FullTime,3,69.7,4.14,Morning,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00252,O00713,D109,V001,H05,2024-07-10 01:06:00,2024-07-10 05:10:04.532246,OnTime,11.34,0,0,4.06,10.82,4.067925623888889,C0316,Medical,2024-07-09 22:55:00,6,SOUTH,NORTH,Low,48.38,Phone,0,,,,,,,,,,False,,,,,,,False,Central,Contract,14,68.1,3.94,Morning,1,EV,North,2024-12-28 23:48:00,71.8,56928,Active,v2.2
DL00253,O00325,D126,V033,H08,2024-09-30 05:43:00,2024-09-30 07:09:22.633894,OnTime,5.12,1,0,4.24,9.16,1.439620526111111,C0259,Passenger,2024-09-30 04:52:00,2,north,South,Medium,70.71,Web,0,,,,,,,,,,False,I0013,BatteryAlert,2024-09-30 07:49:00,High,Closed,20.9,True,East,PartTime,9,69.7,4.1,Evening,1,EV,AIRPORT,2024-09-19 18:57:00,78.6,55241,InRepair,v2.2
DL00253,O00325,D126,V033,H08,2024-09-30 05:43:00,2024-09-30 07:09:22.633894,OnTime,5.12,1,0,4.24,9.16,1.439620526111111,C0259,Passenger,2024-09-30 04:52:00,2,north,South,Medium,70.71,Web,0,,,,,,,,,,False,I0205,ProofMissing,2024-09-30 08:49:00,Low,Closed,13.5,True,East,PartTime,9,69.7,4.1,Evening,1,EV,AIRPORT,2024-09-19 18:57:00,78.6,55241,InRepair,v2.2
DL00254,O00933,D053,V084,H05,2024-12-29 13:26:00,2024-12-29 18:18:06.932349,OnTime,11.34,1,0,4.09,12.33,4.868592319166666,C0534,Passenger,2024-12-29 11:34:00,6,South,AIRPORT,High,96.98,Phone,1,,,,,,,,,,False,I0026,RouteDeviation,2024-12-29 16:12:00,High,Closed,16.8,True,West,FullTime,5,83.3,3.8,Morning,1,CargoVan,Riverside,2024-12-23 06:28:00,47.6,53872,InRepair,v2.1
DL00254,O00933,D053,V084,H05,2024-12-29 13:26:00,2024-12-29 18:18:06.932349,OnTime,11.34,1,0,4.09,12.33,4.868592319166666,C0534,Passenger,2024-12-29 11:34:00,6,South,AIRPORT,High,96.98,Phone,1,,,,,,,,,,False,I0181,CustomerNoShow,2024-12-29 16:47:00,Low,Open,25.3,True,West,FullTime,5,83.3,3.8,Morning,1,CargoVan,Riverside,2024-12-23 06:28:00,47.6,53872,InRepair,v2.1
DL00255,O00908,D154,V032,H06,2025-07-02 02:14:00,2025-07-02 12:52:13.920416,Delayed,28.05,3,0,3.35,18.76,10.637200115555556,C0167,Parcel,2025-07-02 00:04:00,6,AIRPORT,East,Low,142.89,App,1,,,,,,,,,,False,,,,,,,False,Airport,FullTime,4,67.0,4.35,Evening,1,CargoVan,NORTH,2024-01-11 00:03:00,74.1,102207,Active,v1.9
DL00256,O00389,D105,V088,H01,2025-01-22 12:35:00,2025-01-22 19:44:37.435823,Delayed,8.17,1,0,3.16,14.91,7.160398839722222,C0361,Passenger,2025-01-22 11:45:00,4,Central,RiverSide,Low,65.05,App,0,,,,,,,,,,False,I0074,AppSyncError,2025-01-22 16:01:00,Medium,PendingVendor,21.7,True,RiverSide,Contract,2,82.0,3.71,Morning,1,Diesel,north,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1
DL00257,O00103,D034,V038,H02,2024-01-26 14:25:00,2024-01-27 12:53:16.844122,Delayed,15.88,1,0,3.54,14.05,22.471345589444443,C0456,Business,2024-01-26 12:53:00,12,SOUTH,WEST,Low,77.37,App,0,,,,,,,,,,False,,,,,,,False,West,FullTime,11,71.3,4.27,Morning,1,CargoVan,CENTRAL,2025-03-16 12:29:00,81.6,68032,Active,v2.1
DL00258,O01230,D003,V093,H02,2024-05-26 21:11:00,2024-05-27 03:52:09.653128,Delayed,15.09,2,0,3.74,8.22,6.686014757777778,C0564,Parcel,2024-05-26 19:24:00,1,Central,NORTH,High,86.63,App,0,,,,,,,,,,False,,,,,,,False,AIRPORT,FullTime,11,96.5,5.0,Evening,1,CargoVan,Central,2025-03-04 19:16:00,69.2,119136,Scheduled,v2.0
DL00259,O00266,D120,V096,H06,2024-10-04 19:45:00,2024-10-05 01:21:38.291899,Delayed,16.86,1,0,1.0,19.95,5.610636638611111,C0345,Business,2024-10-04 17:41:00,2,Ctr,North,High,41.27,App,1,,,,,,,,,,False,,,,,,,False,North,PartTime,3,76.9,3.72,Morning,1,CargoVan,East,2025-08-21 07:26:00,85.1,193315,InRepair,v2.0
DL00260,O00152,D001,V114,H04,2024-09-03 19:25:00,2024-09-04 16:41:43.922337,OnTime,21.6,0,0,3.32,17.16,21.27886731583333,C0239,Retail,2024-09-03 18:28:00,24,EAST,North,Medium,139.65,Web,0,,,,,,,,,,False,,,,,,,False,AIRPORT,FullTime,8,67.8,3.54,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00261,O00445,D051,V079,H02,2025-04-19 01:20:00,2025-04-19 11:53:50.948058,Failed,10.73,1,1,3.18,9.58,10.564152238333334,C0054,Passenger,2025-04-18 22:53:00,2,South,RiverSide,High,68.98,App,0,CP0230,C0054,AppIssue,App,Low,2025-04-26 22:53:00,Open,12.0,0.0,True,,,,,,,False,WEST,FullTime,3,75.4,3.58,Evening,1,EV,AIRPORT,2025-12-01 18:20:00,100.0,117995,Active,v2.2
DL00262,O00762,D134,V038,H08,2025-04-09 22:31:00,2025-04-09 23:27:49.931018,OnTime,5.51,0,0,4.14,10.11,0.9472030605555556,C0118,Retail,2025-04-09 21:56:00,4,East,South,Medium,21.57,App,0,,,,,,,,,,False,I0176,VehicleFault,2025-04-09 22:47:00,High,Closed,0.0,True,South,PartTime,4,61.5,3.59,Flexible,1,CargoVan,CENTRAL,2025-03-16 12:29:00,81.6,68032,Active,v2.1
DL00263,O01006,D048,V098,H01,2025-12-29 14:58:00,2025-12-30 04:56:17.180320,Delayed,15.66,1,0,2.55,9.31,13.971438977777778,C0112,Parcel,2025-12-29 12:08:00,12,CENTRAL,East,High,74.48,Phone,1,,,,,,,,,,False,,,,,,,False,East,FullTime,7,76.3,3.45,Flexible,1,Diesel,WEST,2025-12-29 15:01:00,69.7,73011,Active,v2.1
DL00264,O00802,D073,V067,H08,2024-02-14 07:30:00,2024-02-15 08:17:05.653632,OnTime,11.61,0,0,4.33,11.38,24.784903786666668,C0187,Passenger,2024-02-14 06:56:00,24,West,WEST,Medium,32.72,Phone,0,,,,,,,,,,False,,,,,,,False,East,FullTime,11,76.9,4.58,Evening,1,Hybrid,Ctr,2025-11-15 00:12:00,57.3,176145,Active,v2.0
DL00265,O00253,D119,V054,H03,2024-06-28 11:02:00,2024-06-28 13:40:12.117454,OnTime,14.43,0,0,4.54,15.01,2.6366992927777777,C0543,Retail,2024-06-28 08:57:00,4,Ctr,WEST,High,144.86,Web,0,,,,,,,,,,False,I0048,RouteDeviation,2024-06-28 12:42:00,Low,Closed,2.2,True,South,FullTime,5,56.0,3.55,Flexible,1,Hybrid,North,2024-10-28 22:21:00,76.7,90558,Scheduled,v2.2
DL00265,O00253,D119,V054,H03,2024-06-28 11:02:00,2024-06-28 13:40:12.117454,OnTime,14.43,0,0,4.54,15.01,2.6366992927777777,C0543,Retail,2024-06-28 08:57:00,4,Ctr,WEST,High,144.86,Web,0,,,,,,,,,,False,I0108,CustomerNoShow,2024-06-28 13:27:00,High,Closed,0.0,True,South,FullTime,5,56.0,3.55,Flexible,1,Hybrid,North,2024-10-28 22:21:00,76.7,90558,Scheduled,v2.2
DL00266,O01041,D154,V058,H06,2024-07-03 16:53:00,,OnTime,9.09,0,0,4.73,15.87,,C0551,Passenger,2024-07-03 14:20:00,4,South,West,Medium,41.43,App,0,,,,,,,,,,False,,,,,,,False,Airport,FullTime,4,67.0,4.35,Evening,1,Hybrid,CENTRAL,2024-07-11 13:11:00,74.1,15138,Active,v2.0
DL00267,O00665,D090,V015,H08,2024-02-17 14:27:00,2024-02-17 16:12:15.501233,OnTime,7.98,1,0,4.96,8.83,1.7543058980555555,C0522,Passenger,2024-02-17 12:11:00,4,WEST,Central,Low,176.48,App,1,,,,,,,,,,False,,,,,,,False,NORTH,FullTime,8,58.0,3.78,Morning,1,CargoVan,Airport,2024-06-02 13:54:00,78.2,67614,InRepair,v1.9
DL00268,O00030,D008,V056,H02,2025-10-05 03:47:00,,OnTime,8.7,1,0,3.88,15.46,,C0406,Medical,2025-10-05 03:11:00,12,north,EAST,Low,44.84,App,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,9,84.1,3.88,Morning,1,EV,CENTRAL,2024-06-09 16:18:00,78.4,29849,Active,v2.2
DL00269,O00131,D085,V052,H06,2024-06-29 23:38:00,2024-07-01 10:09:10.323380,Delayed,16.05,1,0,1.96,13.91,34.519534272222224,C0478,Retail,2024-06-29 23:10:00,24,East,WEST,Medium,14.11,App,0,,,,,,,,,,False,,,,,,,False,North,PartTime,9,84.5,4.11,Evening,0,Hybrid,Riverside,2024-11-14 16:11:00,95.4,182486,Active,v1.9
DL00270,O00764,D104,V023,H08,2024-07-14 11:50:00,2024-07-15 02:05:57.442199,Failed,5.37,1,0,4.29,12.93,14.265956166388888,C0452,Retail,2024-07-14 10:39:00,2,North,West,Medium,72.77,App,0,,,,,,,,,,False,,,,,,,False,WEST,FullTime,15,87.7,3.45,Morning,1,Hybrid,EAST,2024-01-07 23:54:00,70.7,188387,Active,v2.1
DL00271,O00193,D036,V017,H06,2024-01-22 16:51:00,2024-01-23 01:31:56.632521,Delayed,9.24,2,0,4.25,2.78,8.6823979225,C0114,Business,2024-01-22 15:07:00,4,East,Ctr,Medium,202.67,App,1,,,,,,,,,,False,,,,,,,False,Airport,PartTime,9,79.3,4.69,Morning,1,Hybrid,RiverSide,2024-04-23 12:54:00,82.4,169703,InRepair,v2.2
DL00272,O00494,D132,V028,H05,2025-09-02 15:53:00,2025-09-02 15:52:14.905393,OnTime,21.67,1,0,4.27,20.58,,C0304,Parcel,2025-09-02 15:11:00,1,EAST,Airport,Medium,50.08,App,0,,,,,,,,,,False,I0036,VehicleFault,2025-09-02 17:36:00,Low,Closed,7.8,True,South,Contract,8,77.6,4.2,Evening,1,EV,East,2024-08-25 02:52:00,75.4,149698,Active,v2.0
DL00272,O00494,D132,V028,H05,2025-09-02 15:53:00,2025-09-02 15:52:14.905393,OnTime,21.67,1,0,4.27,20.58,,C0304,Parcel,2025-09-02 15:11:00,1,EAST,Airport,Medium,50.08,App,0,,,,,,,,,,False,I0231,CustomerNoShow,2025-09-02 16:25:00,Low,Open,2.5,True,South,Contract,8,77.6,4.2,Evening,1,EV,East,2024-08-25 02:52:00,75.4,149698,Active,v2.0
DL00273,O00492,D071,V049,H01,2025-10-16 03:34:00,2025-10-16 06:45:29.870072,OnTime,9.75,0,0,2.95,14.1,3.1916305755555556,C0243,Retail,2025-10-16 03:03:00,6,WEST,SOUTH,Critical,70.04,App,0,,,,,,,,,,False,I0119,AppSyncError,2025-10-16 05:16:00,High,Closed,3.7,True,CENTRAL,PartTime,12,56.7,4.49,Evening,1,Diesel,East,2025-12-09 16:47:00,55.9,15278,Active,v2.2
DL00274,O01198,D080,V080,H02,2025-01-13 05:25:00,2025-01-13 06:53:29.209324,OnTime,9.06,0,0,4.14,6.22,1.474780367777778,C0013,Retail,2025-01-13 02:39:00,6,NORTH,East,High,36.61,App,0,,,,,,,,,,False,I0188,BatteryAlert,2025-01-13 07:02:00,Low,Open,11.5,True,Central,FullTime,11,74.91472392638036,4.35,Flexible,1,EV,EAST,2024-05-27 22:15:00,100.0,68844,Active,v1.9
